ID,latitud,longitd,municip,localdd,predio,causa,ecos,tipo,inicio,termino,renuevo,arboreo,arbustv,herbace,total,copa,dur,tempord,temp_yr,difftim,radio,pendint,altitud,CLAVE,TIPO_C,usv,dst_hrt,dist_gr,dist_vs,dist_rb,Prec,Tmin,Tmax,Prec30d,est,porc_copa,ROS_ha_day,N_inc,Rec_prom,N_fires_prom,Rec_area,Fr_yr
1864-Uru-2008-06-06,19.52694444,-102.0686111,Uruapan,C.I. Capacuaro,Co. Aire (Tucuta),Promover la regeneración de pastos y fines pecuarios,I,Superficial,06/06/2008,06/06/2008,0,0,1,2,3,NA,0.197916667,lluvias,2008,1,97.72,28.38231087,2257,C(m)(w),Templado húmedo,Bosque de pino/veg primaria,51.99273678,286.069969,827.6807799,1037.618211,NA,NA,NA,NA,,0,3,1,1,1,3,NA
1865-Uru-2008-06-06,19.34083333,-102.0458333,Uruapan,Ej. Jucutacato,Joya de los Chivos (La Lomita),Quemas de basura,I,Superficial,06/06/2008,07/06/2008,0,0,2,2,4,NA,0.232638889,lluvias,2008,2,112.84,33.4995842,1739,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,16.95354341,1496.098708,1807.870254,483.8386726,NA,NA,NA,NA,,0,2,5,4.2,4.25,6.5,3.6
1866-Uru-2008-06-07,19.43138889,-102.0366667,Uruapan,C.I. San Miguel,Co. La Cruz (Casa del Gringo),Quemas de basura,I,Superficial,07/06/2008,07/06/2008,0,0,1,1,2,NA,0.145833333,lluvias,2008,1,79.79,16.9967308,1677,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,845.8986194,1402.513321,77.16116482,68.58231098,NA,NA,NA,NA,,0,2,6,5.3,5.33,1.86,3
1867-Uru-2008-06-09,19.4425,-102.0472222,Uruapan,C.I. San Miguel,Co. la Cruz (Linea del Cable),Descargas eléctricas,I,Superficial,09/06/2008,09/06/2008,0,0,0,2,2,NA,0.224305556,lluvias,2008,1,79.79,45.96194077,1965,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,1387.661287,1570.773344,856.4958103,820.3513575,NA,NA,NA,NA,,0,2,9,29.7,29.67,55.27,1.1
1872-Uru-2009-01-18,19.28006944,-102.0690556,Uruapan,Ej. Matanguaran,Los Tanques,No determinadas,I,Superficial,18/01/2009,18/01/2009,0,0,6,4,10,NA,0.399305556,secas,2009,1,178.41,11.11805344,1318,Aw0(w),Cálido subhúmedo,Pastizal inducido pastizal cultivado,974.738124,1363.561897,932.8573133,1334.603043,0,14,31,0,16085,0,10,6,4,4,34.63,1.5
1873-Uru-2009-01-19,19.38604167,-102.0561111,Uruapan,La Zapata,Co. La Zapata,Fumadores,I,Superficial,19/01/2009,19/01/2009,0,0,0,1,1,NA,0.088888889,secas,2009,1,56.42,26.16719818,1592,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,157.755829,514.1721692,22.43229044,0,NA,NA,NA,NA,,0,1,3,3,3,1.33,1.6
1874-Uru-2009-01-20,19.45645833,-102.0036944,Uruapan,EJ. TOREO EL ALTO,LA QUEBRADORA,Fumadores,I,Superficial,20/01/2009,20/01/2009,0,0,0,1,1,NA,0.140972222,secas,2009,1,56.42,4.859126568,1785,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,252.5122118,0,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1875-Uru-2009-01-21,19.33739167,-102.08,Uruapan,EJ. MATANGUARAN,EL GUAYABO,Fumadores,I,Superficial,21/01/2009,21/01/2009,0,0,0,2,2,NA,0.190972222,secas,2009,1,79.79,51.8678894,1482,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,169.3976835,846.6201171,64.16707316,1306.219096,NA,NA,NA,NA,,0,2,8,5.3,5.33,9.34,1.2
1876-Uru-2009-02-03,19.44055556,-102.0911111,Uruapan,EL CINCO,LA QUEBRADORA,Fumadores,I,Superficial,03/02/2009,03/02/2009,0,0,2,0,2,NA,0.159722222,secas,2009,1,79.79,6.871842861,1820,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg secundaria,82.4063853,1476.394768,366.0472762,0,NA,NA,NA,NA,,0,2,2,2,2,1.5,2.9
1877-Uru-2009-02-05,19.34083333,-102.0377778,Uruapan,EJ. SAN FRANCISCO,LAS LAJAS,Establecimiento de huertas,I,Superficial,05/02/2009,05/02/2009,0,0,5,3,8,NA,0.315972222,secas,2009,1,159.58,37.73077011,1752,(A)C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,414.5795517,1082.513744,2435.771416,1243.240734,NA,NA,NA,NA,,0,8,1,1,1,8,NA
1878-Uru-2009-02-05,19.34388889,-102.0447222,Uruapan,JOYA DE LOS CHIVOS,LA CANELA,Fumadores,I,Superficial,05/02/2009,05/02/2009,0,0,0,2,2,NA,0.197916667,secas,2009,1,79.79,47.98726654,1744,(A)C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,222.9845873,1415.839441,1651.535027,465.6222665,NA,NA,NA,NA,,0,2,1,1,1,2,NA
1879-Uru-2009-02-07,19.39333333,-102.0836111,Uruapan,CO. JICALAN,LA COHETERA,Fumadores,I,Superficial,07/02/2009,07/02/2009,0,0,1,0,1,NA,0.118055556,secas,2009,1,56.42,3.535533905,1678,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg secundaria,12.38796473,0,1095.974712,0,NA,NA,NA,NA,,0,1,8,5.5,5.5,23.81,2.6
1880-Uru-2009-02-08,19.39361111,-102.0833333,Uruapan,CO. JICALAN,LA COHETERA,Fumadores,I,Superficial,08/02/2009,08/02/2009,0,0,2,0,2,NA,0.180555556,secas,2009,1,79.79,3.726779938,1678,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg secundaria,8.184692894,0,1063.333594,0,NA,NA,NA,NA,,0,2,8,5.5,5.5,23.81,2.6
1881-Uru-2009-02-09,19.43138889,-102.0616667,Uruapan,C.I. SAN JUAN BAUTISTA,EL LETRERO,Fumadores,I,Superficial,09/02/2009,09/02/2009,0,0,2,0,2,NA,0.267361111,secas,2009,1,79.79,39.52846909,1751,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,685.7404036,1063.618624,31.45584993,0,NA,NA,NA,NA,,0,2,2,2,2,3.5,8.2
1882-Uru-2009-02-09,19.33083333,-102.0794444,Uruapan,E.J. MATANGUARAN,PUENTE MATANGUARAN,Fumadores,I,Superficial,09/02/2009,09/02/2009,0,0,1,0,1,NA,0.079861111,secas,2009,1,56.42,29.17856979,1388,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,44.27078374,542.4511399,4.113311458,1595.768371,NA,NA,NA,NA,,0,1,7,5.8,5.75,19.02,2.4
1885-Uru-2009-02-19,19.39361111,-102.0741667,Uruapan,C.I. de Jicalan,La Tabiquera (Co. Jicalan),Fumadores,I,Superficial,19/02/2009,19/02/2009,0,0,2,0,2,NA,0.09375,secas,2009,1,79.79,37.71236038,1656,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,323.8722002,131.3689437,157.1246431,134.3414914,NA,NA,NA,NA,,0,2,1,1,1,2,NA
1886-Uru-2009-02-19,19.43166667,-102.0583333,Uruapan,C.I. San Juan Bautista,Las Antenas (Co. La Cruz),Quemas de basura,I,Superficial,19/02/2009,19/02/2009,0,0,0,1,1,NA,0.222222222,secas,2009,1,56.42,18.02775574,1680,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,700.5518006,1251.419414,22.3148077,0,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1887-Uru-2009-02-19,19.43027778,-101.9897222,Uruapan,C.I. de Caltzontzin,La Via,Ferrocarril o accidente automovilístico,I,Superficial,19/02/2009,19/02/2009,0,0,1,0,1,NA,0.059027778,secas,2009,1,56.42,19.43650627,1712,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,93.49740921,272.2605757,648.5117082,625.4203531,NA,NA,NA,NA,,0,1,3,3,3,2.33,2.4
1888-Uru-2009-02-20,19.43666667,-102.0341667,Uruapan,C.I. de San Miguel,El Obelisco (Co. la Cruz),Establecimiento de huertas,I,Superficial,20/02/2009,20/02/2009,0,0,1,2,3,NA,0.175694444,secas,2009,1,97.72,30.41381264,1716,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,732.8163584,944.273327,397.9255023,267.9816883,NA,NA,NA,NA,,0,3,3,11,11,34.5,1.5
1889-Uru-2009-02-21,19.39166667,-102.0805556,Uruapan,C.I. de Jicalan,La Mina (Co. Jicalan),Fumadores,I,Superficial,21/02/2009,21/02/2009,0,0,3,0,3,NA,0.177083333,secas,2009,1,97.72,56.28548431,1774,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,225.8130395,240.7762552,836.8652518,285.1561441,NA,NA,NA,NA,,0,3,8,6.4,6.4,22.38,2.2
1890-Uru-2009-02-22,19.44444444,-102.0319444,Uruapan,C.I. de San Miguel,El Gringo (Co. la Cruz),Fumadores,I,Superficial,22/02/2009,22/02/2009,7,1,1,1,10,NA,0.384027778,secas,2009,1,178.41,83.69919586,1902,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,845.9056925,838.3315288,806.4813749,742.8758432,NA,NA,NA,NA,,10,10,7,11.4,11.4,40.07,0.8
1891-Uru-2009-02-23,19.42083333,-101.9763889,Uruapan,C.I. de Caltzontzin,La Antena (Co. Colorado),Fumadores,I,Superficial,23/02/2009,23/02/2009,0,2,10,0,12,NA,0.440972222,secas,2009,1,195.44,12.74754906,1665,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,0,860.5163329,663.3706836,1696.592314,NA,NA,NA,NA,,16.67,12,2,2,2,8,5.1
1892-Uru-2009-02-24,19.41944444,-102.025,Uruapan,C.I. de Caltzontzin,Cerro Colorado (La Curva),Quema de esquilmos agrícolas,I,Superficial,24/02/2009,24/02/2009,0,0,8,2,10,NA,0.35625,secas,2009,1,178.41,3.333333254,1604,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,0,915.1053829,8.020049141,0,NA,NA,NA,NA,,0,10,1,1,1,10,NA
1893-Uru-2009-02-24,19.45555556,-102,Uruapan,Ej. Toreo El Alto,Conalep,Fumadores,I,Superficial,24/02/2009,24/02/2009,0,0,0,1,1,NA,0.140972222,secas,2009,1,56.42,7.453559875,1762,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,66.96292759,44.88490689,49.50624997,55.35458205,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1894-Uru-2009-02-24,19.4375,-102.0369444,Uruapan,C.I. San Miguel,Cerro la Cruz (El Gringo),Fumadores,I,Superficial,24/02/2009,25/02/2009,6,0,4,0,10,NA,0.634027778,secas,2009,2,178.41,21.5058136,1776,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,1035.122143,1224.009359,611.2559756,552.2233762,NA,NA,NA,NA,,0,5,77,18.7,18.67,107.07,2.9
1895-Uru-2009-02-25,19.37916667,-102.0008333,Uruapan,Ej. San Francisco,El Mirador,Fumadores,I,Superficial,25/02/2009,25/02/2009,0,0,1,2,3,NA,0.116666667,secas,2009,1,97.72,6.666666508,1722,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,0,0,1093.068885,1029.703572,NA,NA,NA,NA,,0,3,1,1,1,3,NA
1896-Uru-2009-02-25,19.425,-101.9666667,Uruapan,C.I. Caltzontzin,Cerro Colorado (La Via),Establecimiento de huertas,I,Superficial,25/02/2009,25/02/2009,0,0,3,4,7,NA,0.272916667,secas,2009,1,149.27,43.0116272,1591,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,494.1822666,1188.166471,865.0226082,1291.034908,NA,NA,NA,NA,,0,7,6,5.8,5.8,25.27,2.3
1897-Uru-2009-02-26,19.59055556,-102.0444444,Uruapan,C.I. Capacuaro,Cerro del Aguila,"Otras actividades productivas (ind., maq., etc)",I,Superficial,26/02/2009,27/02/2009,0,0,10,15,25,NA,1.045138889,secas,2009,2,282.09,117.8746948,3153,C(w2)(w),Templado subhúmedo,Bosque de pino/veg secundaria,4661.992962,1492.605788,3570.195826,3785.457563,0,0,32,0,_16253,0,12.5,1,1,1,25,NA
1898-Uru-2009-02-26,19.43083333,-102.1052778,Uruapan,Jaramillo,La Quebradora,Fumadores,I,Superficial,26/02/2009,26/02/2009,0,1,2,3,6,NA,0.3125,secas,2009,1,138.2,31.11359024,1908,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,738.3059239,1306.115961,1710.381456,1197.053941,NA,NA,NA,NA,,16.67,6,4,3.5,3.5,22.58,0.9
1899-Uru-2009-03-01,19.455,-102.0291667,Uruapan,C.I. de Caltzontzin,Cerro la Cruz (Huizicho),Establecimiento de huertas,I,Superficial,01/03/2009,01/03/2009,0,0,0,1,1,NA,0.097222222,secas,2009,1,56.42,23.15407372,1920,C(m)(w),Templado húmedo,Pastizal inducido pastizal cultivado,183.5983338,683.8215862,1823.899721,1823.876746,NA,NA,NA,NA,,0,1,1,1,1,1,NA
19-Ari-2001-04-14,19.05361111,-101.6822222,Ario de Rosales,ARIO DE ROSALES,EL MORAL,,,,14/04/2001,14/04/2001,10,2,10,0,22,NA,NA,secas,2001,1,264.63,37.73077011,1920,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,0,242.1463483,2016.209344,8043.208374,0,17,36,0,16230,9.09,22,1,1,1,22,NA
1900-Uru-2009-03-02,19.33527778,-102.0436111,Uruapan,Ej. San Francisco,El Ucaz (La Ilucion),Establecimiento de huertas,I,Superficial,02/03/2009,02/03/2009,0,4,0,2,6,NA,0.147916667,secas,2009,1,138.2,23.39278221,1746,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,99.37624764,1947.762566,2437.546143,1023.070403,NA,NA,NA,NA,,66.67,6,1,1,1,6,NA
1901-Uru-2009-03-04,19.45111111,-102.0291667,Uruapan,C.I. DE CALTZONTZIN,HUIZICHO,Establecimiento de huertas,I,Superficial,04/03/2009,04/03/2009,0,0,2,0,2,NA,NA,secas,2009,1,79.79,35.35533905,1887,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,292.3507929,633.9810048,1398.077831,1397.428961,NA,NA,NA,NA,,0,2,1,1,1,2,NA
1902-Uru-2009-03-04,19.57694444,-102.0430556,Uruapan,C.I. DE CAPACUARO,CO. DEL AGUILA,Fumadores,I,Superficial,04/03/2009,04/03/2009,0,4,4,4,12,NA,NA,secas,2009,1,195.44,48.33333206,2716,C(w2)(w),Templado subhúmedo,Bosque de pino/veg primaria,3301.333885,1721.886332,2093.612413,2378.396502,0,2,28,0,_16253,33.33,12,1,1,1,12,NA
1903-Uru-2009-03-08,19.44138889,-102.0494444,Uruapan,C.I. DE SAN ANGEL Z.,CERRO LA CRUZ (BARRANCA VERDE),Descargas eléctricas,I,Superficial,08/03/2009,08/03/2009,2,0,3,3,8,NA,NA,secas,2009,1,159.58,85.58621216,1888,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,1159.430415,1403.219982,729.5147442,675.283952,NA,NA,NA,NA,,0,8,9,24.2,24.25,65.75,1.2
1904-Uru-2009-03-09,19.45555556,-101.9988889,Uruapan,EJ. TOREO EL ALTO,LAS TRUCHAS,Fumadores,I,Superficial,09/03/2009,09/03/2009,0,0,0,1,1,NA,NA,secas,2009,1,56.42,17.5198307,1754,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,38.79705499,28.3088561,160.3721327,168.1858044,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1905-Uru-2009-03-10,19.46508333,-102.1321389,Uruapan,EJ. CHERANGUERAN,EL SALTO,Establecimiento de huertas,I,Superficial,10/03/2009,10/03/2009,0,0,1,1,2,NA,NA,secas,2009,1,79.79,20.06932449,2187,C(m)(w),Templado húmedo,Bosque de pino/veg primaria,668.6411688,833.7272764,4202.847926,3824.211548,NA,NA,NA,NA,,0,2,5,4,4,47.49,4.4
1906-Uru-2009-03-11,19.52261111,-102.0845833,Uruapan,C.I. DE SAN LORENZO,CERRO. CARAPAN,Establecimiento de huertas,I,Superficial,11/03/2009,11/03/2009,0,0,1,1,2,NA,NA,secas,2009,1,79.79,9.428090096,2158,C(m)(w),Templado húmedo,Cultivo perenne,0,0,673.4470971,1759.947591,0,2,26,0,16253,0,2,1,1,1,2,NA
1907-Uru-2009-03-14,19.50594444,-102.05125,Uruapan,EJ. ZIRAPONDIRO,EL JARAL,Establecimiento de huertas,I,Superficial,14/03/2009,14/03/2009,0,0,3,0,3,NA,NA,secas,2009,1,97.72,9.501461983,2088,C(m)(w),Templado húmedo,Cultivo perenne,0,52.27726651,1423.018598,1109.59862,0,2,26,0,16253,0,3,1,1,1,3,NA
1908-Uru-2009-03-14,19.43847222,-102.04375,Uruapan,C.I. SAN MIGUEL,CERRO. DE LA CRUZ (EL NOPAL),Fumadores,I,Superficial,14/03/2009,14/03/2009,0,0,0,1,1,NA,NA,secas,2009,1,56.42,51.34307098,1817,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,1730.085492,1935.526968,401.137435,401.1375412,NA,NA,NA,NA,,0,1,77,31,31,65.05,1.1
1909-Uru-2009-03-16,19.31330556,-102.09325,Uruapan,EJ. MATANGUARAN,PALO DULCE,Promover la regeneración de pastos y fines pecuarios,I,Superficial,16/03/2009,16/03/2009,0,3,7,20,30,NA,0.493055556,secas,2009,1,309.02,0,1457,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,414.9682999,1305.889399,1780.407693,2613.96396,0,16,30,0,16085,10,30,3,3,3,21.67,3.6
1910-Uru-2009-03-17,19.31666667,-102.0966667,Uruapan,EJ. MATANGUARAN,CO. MACACO,Promover la regeneración de pastos y fines pecuarios,I,Superficial,17/03/2009,17/03/2009,0,0,10,5,15,NA,NA,secas,2009,1,218.51,42.16370392,1347,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,153.2642617,1031.032205,1816.107595,2267.142531,0,16,31,0,16085,0,15,3,3,3,21.67,3.6
1911-Uru-2009-03-19,19.37916667,-101.9861111,Uruapan,EJ. SAN MARCOS,LA AGUITA,Fumadores,I,Superficial,19/03/2009,19/03/2009,0,0,2,3,5,NA,NA,secas,2009,1,126.16,36.05551147,1697,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,193.2502489,160.3574117,2385.664887,2021.597155,NA,NA,NA,NA,,0,5,4,3,3,9.74,1.4
1912-Uru-2009-03-19,19.47777778,-102.0780556,Uruapan,EJ. CHERANGUERAN,NAVIDAD,Fumadores,I,Superficial,19/03/2009,19/03/2009,0,0,0,1,1,NA,NA,secas,2009,1,56.42,2.635231495,1888,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,29.066704,15.50913458,689.4723641,0,0,4,30,0,16253,0,1,1,1,1,1,NA
1913-Uru-2009-03-20,19.39733333,-102.0097222,Uruapan,EJ. TEJERIAS,VALLE DORADO,Fumadores,I,Superficial,20/03/2009,20/03/2009,0,0,2,1,3,NA,NA,secas,2009,1,97.72,7.453559875,1610,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,0,0,113.3067174,17.2334938,NA,NA,NA,NA,,0,3,6,4.5,4.5,6.71,3.3
1914-Uru-2009-03-21,19.37361111,-101.9866667,Uruapan,EJ. SAN MARCOS,LA AGUITA,Fumadores,I,Superficial,21/03/2009,21/03/2009,0,0,2,2,4,NA,NA,secas,2009,1,112.84,24.77678108,1680,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,419.0299674,488.7084419,2618.099998,2360.913335,NA,NA,NA,NA,,0,4,3,3,3,24.57,3.5
1915-Uru-2009-03-23,19.43722222,-102.05,Uruapan,C.I. SAN MIGUEL,CO. DE LA CRUZ (LA LINEA),Descargas eléctricas,I,Superficial,23/03/2009,23/03/2009,0,0,0,2,2,NA,0.190972222,secas,2009,1,79.79,87.82083893,1811,(A)C(m)(w),Semicálido húmedo,Bosque Pino encino/veg secundaria,1078.591855,1617.745805,292.084406,234.860724,NA,NA,NA,NA,,0,2,77,26.2,26.25,47.2,0.7
1916-Uru-2009-03-24,19.34555556,-102.0566667,Uruapan,EJ. ARROYO COLORADO,LA TIENDITA,Fumadores,I,Superficial,24/03/2009,24/03/2009,0,0,0,1,1,NA,0.041666667,secas,2009,1,56.42,17.95055008,1584,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,276.3722243,289.6068316,823.7064502,36.97363115,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1917-Uru-2009-03-26,19.49333333,-102.1058333,Uruapan,EJ. TIAMBA,LA GASERA,Establecimiento de huertas,I,Superficial,26/03/2009,26/03/2009,0,0,0,2,2,NA,0.125,secas,2009,1,79.79,3.333333254,2020,C(m)(w),Templado húmedo,Cultivo perenne,40.18851355,15.18879798,2314.799603,2914.107648,0,1,29,0,16253,0,2,1,1,1,2,NA
1918-Uru-2009-03-28,19.33111111,-102.0811111,Uruapan,EJ. JUCUTACATO,LA CURVA,Fumadores,I,Superficial,28/03/2009,28/03/2009,0,0,2,2,4,NA,0.179166667,secas,2009,1,112.84,37.45367432,1336,Aw1(w),Cálido subhúmedo,Bosque Pino encino/veg secundaria,0,392.2839142,108.9018978,1431.750398,NA,NA,NA,NA,,0,4,7,5.8,5.75,19.21,2.4
1919-Uru-2009-03-30,19.43138889,-102.0852778,Uruapan,EJ. CHERANGUERAN,MALPAIS BARRANCA LA GUERRA,Establecimiento de huertas,I,Superficial,30/03/2009,30/03/2009,0,0,1,1,2,NA,0.059027778,secas,2009,1,79.79,16.02948761,1746,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,205.1508694,1559.370758,20.35128062,0,NA,NA,NA,NA,,0,2,3,2.5,2.5,3.5,1.8
1920-Uru-2009-04-01,19.45833333,-101.9955556,Uruapan,TOREO EL ALTO,LA QUEBRADORA,No determinadas,I,Superficial,01/04/2009,01/04/2009,0,0,0,2,2,NA,0.097222222,secas,2009,1,79.79,13.74368572,1800,(A)C(m)(w),Semicálido húmedo,Sin vegetación aparente,96.75498913,87.39595815,80.73540522,375.9156745,NA,NA,NA,NA,,0,2,1,1,1,2,NA
1921-Uru-2009-04-02,19.33555556,-102.0966667,Uruapan,EJ. MATANGUARAN,CERRO SANTA MARIA,Fumadores,I,Superficial,02/04/2009,02/04/2009,0,0,5,10,15,NA,0.373611111,secas,2009,1,218.51,8.97527504,1517,(A)C(w1)(w),Templado subhúmedo,Cultivo perenne,0,0,54.16331748,362.5621418,0,18,31,0,16085,0,15,1,1,1,15,NA
1922-Uru-2009-04-04,19.41916667,-101.9944444,Uruapan,C.I. CALTZONTZIN,PEMEX,Fumadores,I,Superficial,04/04/2009,04/04/2009,0,0,0,1,1,NA,0.104166667,secas,2009,1,56.42,20.98279762,1631,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,173.2339354,0,32.48951661,661.9050172,NA,NA,NA,NA,,0,1,7,4,4,3.78,2.5
1923-Uru-2009-04-05,19.44388889,-101.9925,Uruapan,EJ. TOREO EL ALTO,EL LIMON,Quema de esquilmos agrícolas,I,Superficial,05/04/2009,05/04/2009,0,0,1,0,1,NA,0.097222222,secas,2009,1,56.42,23.33333397,1851,(A)C(m)(w),Semicálido húmedo,Cultivo perenne,0,0,930.0560327,889.4071279,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1924-Uru-2009-04-06,19.35555556,-102.0772222,Uruapan,EJ. JUCUTACATO,LA TZARARACUA,Fumadores,I,Superficial,06/04/2009,06/04/2009,0,0,0,1,1,NA,0.059027778,secas,2009,1,56.42,15.32064724,1535,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,90.99043168,47.86205698,551.7661772,1630.055503,NA,NA,NA,NA,,0,1,1,1,1,1,NA
1925-Uru-2009-04-08,19.51805556,-102.1375,Uruapan,LAS COCINAS,CERRO DEL AIRE,Quema de esquilmos agrícolas,I,Superficial,08/04/2009,08/04/2009,1,0,6,5,12,NA,NA,secas,2009,1,195.44,16.66666603,2207,C(m)(w),Templado húmedo,Bosque Pino encino/veg secundaria,332.8690503,659.7121438,1395.09663,2225.252578,0,2,31,0,16253,0,12,1,1,1,12,NA
1926-Uru-2009-04-09,19.4175,-102.0038889,Uruapan,P.P. VILLAS DE FARACO,FRACCIONAMIENTO LAS LOMAS,Fumadores,I,Superficial,09/04/2009,09/04/2009,0,0,1,1,2,NA,0.055555556,secas,2009,1,79.79,3.726779938,1620,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,91.25047158,154.0958956,23.81570795,0,NA,NA,NA,NA,,0,2,1,1,1,2,NA
1927-Uru-2009-04-09,19.37222222,-102.0708333,Uruapan,EJ. ZUMPIMITO,HIDROELECTRICA,Fumadores,I,Superficial,09/04/2009,10/04/2009,0,0,2,2,4,NA,0.21875,secas,2009,2,112.84,4.714045048,1558,(A)C(w2)(w),Templado subhúmedo,Cultivo perenne,0,0,813.6352677,748.6082853,NA,NA,NA,NA,,0,2,1,1,1,4,NA
1928-Uru-2009-04-10,19.60611111,-102.2038889,Uruapan,C.I. CORUPO,LAS TINAJAS,No determinadas,I,Superficial,10/04/2009,10/04/2009,0,0,0,1.5,1.5,NA,0.055555556,secas,2009,1,69.1,16.02948761,2443,C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,4375.434013,69.56792749,1635.422765,2096.017575,0,0,29,27.1,_16253,0,1.5,1,1,1,1.5,NA
1929-Uru-2009-04-11,19.43777778,-102.0855556,Uruapan,P.P. LA MORA,LA QUEBRADORA,Promover la regeneración de pastos y fines pecuarios,I,Superficial,11/04/2009,11/04/2009,0,0,5,10,15,NA,0.475694444,secas,2009,1,218.51,6.009252071,1802,(A)C(m)(w),Semicálido húmedo,Asentamientos humanos,354.6322694,1059.089104,0.040833857,0,NA,NA,NA,NA,,0,15,5,4.5,4.5,5.78,0.3
193-Ari-2008-01-14,19.13472222,-101.7836111,Ario de Rosales,DR. MIGUEL SILVA,Ej. Dr. Miguel Silva,Actividades agropecuarias,I,Superficial,14/01/2008,14/01/2008,0,1,1,0,2,NA,0.225694444,secas,2008,1,79.79,40.99457932,1489,(A)C(w1)(w),Templado subhúmedo,Bosque Pino encino/veg primaria,857.6573813,831.220576,4483.598077,4513.935932,0,19,34,0,16047,50,2,1,1,1,2,NA
1930-Uru-2009-04-11,19.44333333,-102.0247222,Uruapan,C.I. CALTZONTZIN,CO. LA CRUZ (BARRANCA OSCURA),Fumadores,I,Superficial,11/04/2009,12/04/2009,0,0,5,5,10,NA,0.429166667,secas,2009,2,178.41,52.20153427,1732,(A)C(m)(w),Semicálido húmedo,Bosque de pino/veg primaria,106.5799173,73.08186204,543.4612473,538.7766221,NA,NA,NA,NA,,0,5,6,7.2,7.2,18.68,1.3
1931-Uru-2009-04-12,19.3375,-102.0525,Uruapan,EJ. ARROYO COLORADO,EL RANCHITO,Establecimiento de huertas,I,Superficial,12/04/2009,12/04/2009,0,0,1,1,2,NA,0.269444444,secas,2009,1,79.79,24.29563332,1749,(A)C(w2)(w),Templado subhúmedo,Bosque Pino encino/veg secundaria,388.5995499,1244.293768,1793.805407,453.9748822,NA,NA,NA,NA,,0,2,6,4.7,4.67,42.15,2.5
1932-Uru-2009-04-13,19.60777778,-102.1897222,Uruapan,C.I. CORUPO,PASO REBAJADO,Promover la regeneración de pastos y fines pecuarios,I,Superficial,13/04/2009,13/04/2009,0,0,2.5,0,2.5,NA,0.104166667,secas,2009,1,89.21,67.25779724,2392,C(w2)(w),Templado subhúmedo,Bosque de encino/veg secundaria herbácea,5761.305722,126.6480512,1445.371421,912.0267915,0,2,28,27.1,_16253,0,2.5,1,1,1,2.5,NA
